"","id","publish","title","viewCount","likeCount","dislikeCount","commentCount"
"430","7ZZiQeYOVtQ","2016-07-04T09:00:00.000Z","UNIONE(ユニオネ) 『One Sided Love』MUSIC VIDEO Short Ver.",346855,1039,53,50
"431","pwNOHvEh840","2016-07-04T09:00:02.000Z","メロフロート 『LIFE GOES ON』",52268,600,15,35
"432","-m9wZfGdlwQ","2016-07-07T03:00:01.000Z","藤田ニコル 『Bye Bye』サビ Ver.",1367818,4959,2523,1136
"433","h28qt-xJrtU","2016-08-02T01:00:01.000Z","綾野ましろ 「Lotus Pain」初回生産限定盤 封入オリジナルバンドブレスの取りだし方",3444,28,6,1
"434","by7kiRzU_58","2016-07-04T03:00:00.000Z","綾野ましろ 『Lotus Pain』",193321,686,17,37
"435","XHRlkVT4Dxg","2016-07-10T21:00:00.000Z","JY 『好きな人がいること』Music Video Short Ver.",30742622,69943,3197,3968
"436","6HtyqiKd08M","2016-06-29T09:35:52.000Z","しまじろうスペシャルコンサートDVD",4865,12,4,6
"437","PNi9Zq7VZLQ","2016-06-25T12:00:00.000Z","MUCC 『ハイデ』MUSIC VIDEO",134690,1297,14,60
"438","U007xzjzUJA","2016-06-28T03:00:02.000Z","Saku 『君色ラブソング』(LINE ver.)【スマホ視聴推奨】",112498,769,27,47
"439","p5pfDVNXvhA","2016-06-24T04:00:01.000Z","MAN WITH A MISSION 「狼大全集Ⅳ」TRAILER",256491,1714,16,75
"440","Gb4Bt9BuV34","2016-06-22T07:38:35.000Z","2016.07.06 第67回早慶サッカー定期戦 PV",30628,108,5,4
"441","szMsCA4EndU","2016-06-23T03:00:00.000Z","黒猫チェルシーwith チャラン･ポ･ランタン もも 『抱きしめさせて～THE HEAD WINDS ver.～』Music Video Short Ver.",192168,1018,15,22
"442","wPXjZNAeG8g","2016-06-22T06:56:28.000Z","miwa 『Princess』-振り付けガイド-",103363,597,17,26
"443","-u2c1b1l7rY","2016-06-21T08:00:00.000Z","Crossfaith 「New Age Warriors」初回特典映像トレーラー",22348,191,4,4
"444","ltddZUrszmc","2016-06-22T08:00:01.000Z","SEIZE THE DAY(たいぽんバンドプロジェクト) 『Vibrate you』(Short ver.)",54617,931,102,154
"445","LWCz9UZHzrE","2016-06-17T02:00:00.000Z","『帰ってきたパフォーマンスドール』最終回ダイジェスト！",3339,20,2,2
"446","jgVuBrT-2OQ","2016-06-16T06:49:50.000Z","『帰ってきたパフォーマンスドール』最終回告知！",1279,7,4,0
"447","w3CXWuJREuw","2016-07-08T08:00:02.000Z","SEIZE THE DAY(たいぽんバンドプロジェクト) 『Vibrate you』",275703,4728,535,972
"448","NabzWjUwNq8","2016-06-15T03:00:01.000Z","春風亭一之輔 『実録 芝浜とシバハマ その4』",6608,9,0,0
"449","n4nkI5AhDN0","2016-06-15T03:00:02.000Z","桃月庵白酒 『白酒のキモチ。』第三十九回告知！",1015,1,1,0
"450","hBopLW5CNec","2016-06-11T03:00:01.000Z","【ABEDON50祭企画】ABEX GO GO 『TOY JUMP』ミュージックビデオ",20889,111,3,2
"451","RKIJYPJLF1c","2016-06-10T09:00:02.000Z","マオ from SID 『月』TV SPOT",56166,422,18,20
"452","UGGZcrtYlcs","2016-06-13T03:00:00.000Z","国安修二 『いのちの芽』",5394,47,7,2
"453","EoI9jr3kNLU","2016-06-15T03:00:00.000Z","Swimy 『御一人様』ミュージックビデオ（Short Ver.）",83187,525,27,37
"454","j-P-gq77NZ8","2016-06-13T15:00:02.000Z","森雪之丞 9枚組CDボックス『森雪之丞原色大百科』発売！",1893,9,0,0
"455","NSXHLcFPGnw","2016-06-06T11:11:35.000Z","ましまろ 2016年6月22日発売 セカンド・シングル『遠雷』",25742,112,5,7
"456","HxktoDqKNb0","2016-06-09T03:00:00.000Z","「アニソンLOVE!」ダイジェスト映像",7403,60,7,5
"457","bg4BOt2e040","2016-06-08T06:43:16.000Z","聖飢魔Ⅱ 『呪いのｼｬ･ﾅ･ﾅ･ﾅ』Dance Ver.",147898,520,20,69
"458","lzzHTR3hgs0","2016-06-08T06:43:13.000Z","聖飢魔Ⅱ 『呪いのｼｬ･ﾅ･ﾅ･ﾅ』Short Ver.",481224,2191,59,490
"459","3hnOnBVx1Mo","2016-06-07T20:00:00.000Z","鈴木雅之 『リバイバル』（ニューアルバム『dolce』収録）",49813,329,6,13
"460","UU0-_JniWLc","2016-06-03T15:00:01.000Z","情熱皆川大陸 #1",25954,156,4,0
"461","HoJNcRPv1Hk","2016-06-03T08:00:01.000Z","戸松 遥 ベストアルバム 全曲視聴ムービー",125418,771,43,76
"462","j97H3pLq7kM","2016-06-02T07:53:20.000Z","桃月庵白酒 『白酒のキモチ。』第三十八回告知！",2681,6,1,1
"463","AWKVok1yL6c","2016-06-03T07:27:25.000Z","『帰ってきたパフォーマンスドール』第47回告知！",1734,7,2,2
"464","Ze5aHTlCQgo","2016-06-01T03:00:00.000Z","Swimy ミニアルバム「おひとりさま」ダイジェスト",15115,169,8,6
"465","IgUrWO0-4N4","2016-06-01T03:00:00.000Z","miwa 『Princess』",1880806,6237,258,523
"466","_13B0ps5TbI","2016-05-30T02:01:16.000Z","しまじろうのわお！うた♪ダンススペシャル Vol.4",7314,16,21,1
"467","9r1s2q99xa4","2016-05-31T07:19:43.000Z","岡崎体育 『BASIN TECHNO』SPOT for YouTube",64473,207,10,32
"468","JDfpfnn6-XA","2016-05-18T07:27:24.000Z","『帰ってきたパフォーマンスドール』第46回告知！",1266,4,5,2
"469","f18WXxFJJQk","2016-05-17T15:00:02.000Z","メーガン・トレイナー 『NO feat.NON STYLE 井上裕介』日本版ミュージック・ビデオ",215984,1307,423,255
"470","sqo2ZsjM1YA","2016-05-13T09:00:02.000Z","EGOIST 『KABANERI OF THE IRON FORTRESS』30秒SPOT映像",37841,239,8,42
"471","yOrfggwC6PI","2016-05-13T09:00:01.000Z","EGOIST 『KABANERI OF THE IRON FORTRESS』15秒SPOT映像",7752,92,6,3
"472","_vnrf7iQ62k","2016-05-12T03:00:00.000Z","【公式】Uru 『星の中の君』映画「夏美のホタル」ver.",40228,256,5,15
"473","ySAdH_X1Sp8","2016-05-13T03:00:00.000Z","春風亭一之輔 『実録 芝浜とシバハマ その3』",2461,8,3,0
"474","mRFKR2pnj8A","2016-05-10T08:25:51.000Z","桃月庵白酒 『白酒のキモチ。』第三十七回告知！",2767,7,5,0
"475","3KDq-ifHGMM","2016-05-11T03:00:01.000Z","フィフス・ハーモニー 『Work From Home feat.池田エライザ』日本版ミュージック・ビデオ",383254,1477,1996,633
"476","5Epftc15K_I","2016-05-11T03:00:00.000Z","郷ひろみ 『IRREGULAR』Short Ver.",94811,321,17,18
"477","fdKcGmJxR7c","2016-05-02T08:42:37.000Z","『帰ってきたパフォーマンスドール』第45回告知！",1560,8,7,6
"478","DREbAhDY4eQ","2016-04-30T15:00:00.000Z","黒猫チェルシー 『青のララバイ』Short Ver.",167807,734,30,55
"479","ssYJoCej1IQ","2016-04-28T09:00:01.000Z","EGOIST 『KABANERI OF THE IRON FORTRESS』まらしぃ Piano Ver. -Short-",123868,1335,33,60
"480","MCCrRtRpJZQ","2016-05-05T09:00:00.000Z","EGOIST 『KABANERI OF THE IRON FORTRESS』オリジナルムービー -Short Ver.-",1028390,4614,66,325
"481","YhnEeyrWgps","2016-04-27T09:00:00.000Z","住岡梨奈 『彼方』",77771,677,27,19
"482","sOfieyM0SrA","2016-04-28T03:00:01.000Z","女王蜂 『金星』MUSIC VIDEO(Short Ver.)",1723037,NA,NA,NA
"483","grxCELuZTao","2016-04-26T03:00:00.000Z","聖飢魔Ⅱ 『G.G.G.(ゲゲゲの鬼太郎のテーマ)(全席死刑 -LIVE BLACK MASS 東京-)』Short Ver.",77237,363,10,25
"484","Selv6Vn4BiE","2016-04-26T03:00:00.000Z","聖飢魔Ⅱ 『恐怖のレストラン(全席死刑 -LIVE BLACK MASS 東京-)』Short Ver.",25731,155,6,4
"485","mnqmpJDUimQ","2016-04-26T03:00:00.000Z","聖飢魔Ⅱ 『THE OUTER MISSION(全席死刑 -LIVE BLACK MASS 東京-)』Short Ver.",30696,196,8,9
"486","nA2Jzo0FBzE","2016-04-25T04:39:08.000Z","『帰ってきたパフォーマンスドール』第44回告知！",910,5,3,0
"487","ROL0USifjZc","2016-04-25T03:00:01.000Z","BURNOUT SYNDROMES スペシャルムービー",2741,77,0,2
"488","bq9H0EaK-sI","2016-04-25T03:00:00.000Z","聖飢魔Ⅱ 『荒涼たる新世界』Short PV",144670,684,19,43
"489","vTmjHy2W-F4","2016-04-22T03:00:00.000Z","鈴木雅之 『泣きたいよ』試聴用映像",95323,163,7,5
"490","j3I_2bFrOAA","2016-04-25T03:00:01.000Z","イケメンすぎるダンサーRuiのプライベートレッスンと大ヒット曲でときめくエクササイズDVD「エストリズム」",72313,139,15,4
"491","w3j0IONx9Oo","2016-04-20T04:13:08.000Z","桃月庵白酒 『白酒のキモチ。』第三十六回告知！",1115,7,1,1
"492","pVrlw9CjyV0","2016-04-15T03:00:01.000Z","いきものがかり 「超いきものばかり」スポットCM映像(吉岡聖恵ver.2)",9152,78,5,4
"493","RPnqu2wDbww","2016-04-15T03:00:00.000Z","いきものがかり 「超いきものばかり」スポットCM映像(加藤諒 ダンスver.)",16706,97,10,5
"494","HaK4DKQP_Pc","2016-04-15T03:00:01.000Z","いきものがかり 「超いきものばかり」スポットCM映像(吉岡聖恵ver.1)",6349,53,5,5
"495","iAnGKbEGsiY","2016-04-15T03:00:01.000Z","いきものがかり 「超いきものばかり」スポットCM映像(加藤諒 涙ver.)",7275,37,9,4
"496","2C_QK5qbofY","2016-04-15T03:00:00.000Z","いきものがかり 『Sweet! Sweet! Music!』Music Video -Short Ver.-",4865184,7855,426,260
"497","pBYD9EE7_Io","2016-04-20T03:00:00.000Z","ハッカドロップス 『衝撃リバイバル』Short Ver.",28228,226,14,11
"498","uG_Yui6ZQD8","2016-04-17T08:30:01.000Z","Brian the Sun 『HEROES』Music Video",934878,4526,72,273
"499","KE4V22VIbuA","2016-04-15T05:25:28.000Z","『歌姫～パーティー・ベストnon-stop mix～』ダイジェスト映像",2818,13,0,1
"500","eOIbPyJn4JQ","2016-04-15T09:00:01.000Z","HoneyWorks meets スフィア 「一分一秒君と僕の」【クロスフェード】",48553,482,6,59
"501","nI2bvWyy6i8","2016-04-13T03:00:03.000Z","ストリート・スライダーズ 「SLIDERS THE VIDEO 1983-2000」DIGEST",49981,259,5,7
"502","fTwAz1JC4yI","2016-04-19T13:00:02.000Z","岡崎体育 『MUSIC VIDEO』Music Video",24146567,144273,6239,9155
"503","t45PfVikU2s","2016-04-08T09:00:01.000Z","HoneyWorks meets スフィア 『一分一秒君と僕の』",8975193,43847,534,4380
"504","jFUFdarJyVQ","2016-04-07T08:08:59.000Z","春風亭一之輔 『実録 芝浜とシバハマ その2』",2310,10,1,0
"505","3VeNB83LQto","2016-04-08T01:44:41.000Z","『帰ってきたパフォーマンスドール』第43回告知！",1398,7,6,1
"506","4l1WMInCn5o","2016-04-07T03:00:00.000Z","女王蜂VS獄門島一家 スプリットシングル「金星/死亡遊戯」ティザー映像",100927,NA,NA,NA
"507","MCnYzrGrnjc","2016-04-01T09:00:01.000Z","CHiCO with HoneyWorks 「恋色に咲け」【クロスフェード】",93028,1086,6,91
"508","jKa6hEGevO0","2016-04-01T03:00:01.000Z","Hello! My name is...""Leola"" 【デビュー紹介映像】",73598,408,9,23
"509","hS9k_3-Jn5g","2016-04-03T08:30:01.000Z","Brian the Sun 『HEROES』TV-SPOT",30116,180,1,12
"510","Dg8XfixPAbU","2016-04-01T03:00:00.000Z","Sky's The Limit 『4 U』中学生向けメッセージ",2977,16,4,5
"511","GythJtfc5Dw","2016-04-01T03:00:00.000Z","Sky's The Limit 『4 U』音源",9928,38,0,0
"512","nnWrTBfp3CE","2016-04-01T03:00:00.000Z","Sky's The Limit 『4 U』小学生規定振付",13427,23,0,0
"513","2Lj6cB4-bHg","2016-04-01T03:00:00.000Z","Sky's The Limit 『4 U』中学生規定振付",56889,129,9,16
"514","5kFVKFN1Edo","2016-04-01T03:00:00.000Z","Sky's The Limit 『4 U』小学生向けメッセージ",1099,9,0,0
"515","wAlfDOESue4","2016-04-01T03:00:00.000Z","私立恵比寿中学 『全力☆ランナー』中学生向けメッセージ",8895,89,4,1
"516","Q6FufHuFkSA","2016-04-01T03:00:00.000Z","私立恵比寿中学 『全力☆ランナー』音源",41607,245,6,9
"517","NlxfR3ior2Q","2016-04-01T03:00:00.000Z","私立恵比寿中学 『全力☆ランナー』小学生向けメッセージ",4201,49,3,2
"518","INft-uI_nhI","2016-03-30T06:00:01.000Z","JY（知英）『最後のサヨナラ』＆『RADIO』リリース記念、4ヶ国語メッセージ＆インタビュー",81870,620,16,51
"519","1g8a-U80TOk","2016-03-25T06:57:51.000Z","桃月庵白酒 『白酒のキモチ。』第三十五回告知！",1928,4,9,0
"520","PE91nvpM5_U","2016-03-25T09:00:00.000Z","CHiCO with HoneyWorks 『恋色に咲け』",8816436,41293,472,4039
"521","Gfu8IiVgZBY","2016-03-24T07:04:16.000Z","立川志らく CD告知",2207,6,5,1
"522","Ff_Bf0DTOLQ","2016-03-29T08:00:00.000Z","XOX 『Ex SUMMER』Music Video",610275,3273,410,334
"523","Cb7tQHNuPsY","2016-03-24T03:00:00.000Z","Beat Buddy Boi JUICEBOX Tour 2016 Final 直前 Special Interview-SHUN-",9110,54,10,0
"524","I8_H21KbzSw","2016-03-17T07:15:09.000Z","Fifth Harmony Japanese Harmonizer Video 2016",7196,34,8,0
"525","8o97JqV-Z7Q","2016-03-17T07:05:58.000Z","SMA☆アーティストとは？",8842,10,3,NA
"526","QGx7-tryvdM","2016-03-15T02:00:00.000Z","いきものがかり 「超いきものばかり」ダイジェストムービー",36343,270,9,11
"527","w9quViKgrQE","2016-03-14T22:00:02.000Z","Leola 『Rainbow』【TBS系テレビ「王様のブランチ」4月度エンディングテーマ/ ナガシマスパーランド 「ナガシマジャンボ海水プール」CM】",1135657,5614,99,191
"528","rVJh-gurcCU","2016-03-15T03:00:00.000Z","JY 『RADIO』MUSIC VIDEO (Short Ver.)",953528,3609,80,132
"529","rQSIqNN822M","2016-03-15T07:58:35.000Z","桃月庵白酒 『白酒のキモチ。』第三十四回告知！",1079,2,0,0
"530","xc2rHQlvFO0","2016-03-15T03:00:30.000Z","JY 『最後のサヨナラ』MUSIC VIDEO-unveil edit- (Short Ver.)",177022,1167,21,39
"531","H2YPr-2Qx9g","2016-03-13T03:00:01.000Z","MAN WITH A MISSION 『Memories(FUYUMATSURI ver.)』",1077980,7033,83,223
"532","j4PeZj202ps","2016-03-09T05:32:45.000Z","いきものがかり 「超いきものばかり」スポットCM映像まとめ(全7ver.)",152269,800,30,33
"533","aGeNYCChLRw","2016-03-11T03:00:00.000Z","『帰ってきたパフォーマンスドール』第42回告知！",990,3,4,1
"534","bQtiHOeWifU","2016-03-10T09:00:02.000Z","Beat Buddy Boi JUICEBOX Tour 2016 直前 Special Interview ～Toyotaka～",2206,15,0,0
"535","IJtUvBXg2Vo","2016-03-09T09:00:00.000Z","Beat Buddy Boi JUICEBOX Tour 2016 直前 Special Interview",3940,32,3,0
"536","vxYBQ9CdTYM","2016-03-04T08:28:14.000Z","いきものがかり 吉岡聖恵 サプライズバースデーパーティー",131068,907,22,20
"537","Q6pTQd24iLs","2016-03-08T03:00:00.000Z","Sia 『アライヴ feat. 土屋太鳳 / Alive feat. Tao Tsuchiya』",6602437,34122,2104,1667
"538","R9gItMyPkeg","2016-03-08T13:00:00.000Z","大滝詠一 「DEBUT AGAIN」ダイジェスト",72203,255,7,6
"539","1ckZi-8X51o","2016-03-03T07:58:27.000Z","桃月庵白酒 『白酒のキモチ。』第三十三回告知！",1439,6,6,0
"540","LMdt_MD0gpY","2016-03-02T01:00:00.000Z","Sia 『Alive feat. 土屋太鳳』COMING SOON",2289573,3976,562,14
"541","Eduu9qZzyrE","2016-03-09T03:00:30.000Z","石原詢子 『化粧なおし』",80444,114,25,2
"542","uxbSnlfHb0U","2016-02-29T03:00:01.000Z","春風亭一之輔 『実録 芝浜とシバハマ その１』",5838,16,6,0
"543","b4uI5gVSUME","2016-02-24T06:26:07.000Z","DVD『しまじろうの だいぼうけん！！』TVスポット",3622,10,9,1
"544","mbMOIOQtS38","2016-02-24T03:00:01.000Z","『帰ってきたパフォーマンスドール』第41回告知！",2131,2,6,0
"545","mgaBTe-Txgc","2016-02-22T22:00:03.000Z","DEEP 『MAYDAY』",170330,1238,31,86
"546","jlCQQPwN0Oo","2016-02-19T03:00:00.000Z","SEAMO 『マタアイマショウ-tears ver.-』",232699,600,19,38
"547","xZvZncSB94g","2016-02-19T03:00:01.000Z","SEAMO 『やさしい風』",4814,32,2,1
"548","A07DmrYKCNU","2016-02-19T03:00:00.000Z","SEAMO 『キミヲワスレナイ feat.AYUSE KOZUE』",8580,34,2,0
"549","t2es7lT9ZwQ","2016-02-19T03:00:00.000Z","SEAMO 『約束』",13162,38,4,1
"550","pfSBgG81mLo","2016-02-19T03:00:00.000Z","SEAMO 『ワン☆ダフル』",3979,21,1,2
"551","MAdPRJhwuEo","2016-02-19T03:00:00.000Z","SEAMO 『海へいこう』",8371,25,5,0
"552","UxXbjk9oFnQ","2016-02-19T03:00:00.000Z","SEAMO 『終わりと始まり』",6901,28,1,2
"553","Re5k4ig3cm4","2016-02-19T03:00:00.000Z","SEAMO 『Continue』",175268,370,26,16
"554","-rW4fgRMDVo","2016-02-19T03:00:01.000Z","SEAMO 『My ANSWER』",24911,122,4,8
"555","r3QdcODPcvI","2016-02-19T03:00:00.000Z","SEAMO 『ONE LIFE』",6106,37,2,3
"556","YambnRZvl_I","2016-02-19T03:00:00.000Z","SEAMO 『Kiss Kiss Kiss feat. AZU ＆ Yukako』",4698,11,1,1
"557","CB5-6AkYks4","2016-02-19T03:00:00.000Z","SEAMO 『MOTHER』",117588,199,17,7
"558","ZQlY1qHnVGs","2016-02-19T03:00:01.000Z","SEAMO 『心の声 featuring AZU』",359090,676,31,19
"559","UXfC2TXrHEQ","2016-02-19T03:00:00.000Z","SEAMO 『DRIVE』",11388,24,2,2
"560","Dv6kpL8ynwQ","2016-02-19T03:00:00.000Z","SEAMO 『マタアイマショウ』",98128,223,3,10
"561","lec4buzEiZs","2016-02-19T03:00:00.000Z","SEAMO 『a love story』",55876,107,8,8
"562","WWukH2vekjA","2016-02-19T03:00:00.000Z","SEAMO 『Hey Boy,Hey Girl feat.BoA』",18291,38,2,0
"563","utSj16J07LY","2016-02-19T03:00:00.000Z","SEAMO 『Cry Baby』",162039,751,9,33
"564","AwVfgbscJ0Y","2016-02-19T03:00:00.000Z","SEAMO 『Honey Honey feat.AYUSE KOZUE』",34174,106,4,4
"565","2rTSmjKrVSg","2016-02-19T03:00:00.000Z","SEAMO 『ルパン・ザ・ファイヤー』",540568,1561,123,50
"566","HiMSX4o05ZM","2016-02-19T03:00:00.000Z","SEAMO 『関白』",15331,26,2,1
"567","mXv-1m_qC4E","2016-02-19T03:00:00.000Z","SEAMO 『軌跡』",27450,79,7,2
"568","52teo424ekA","2016-02-19T03:00:00.000Z","SEAMO 『Fly Away』",15190,41,4,2
"569","vx6617KPbUI","2016-02-17T03:00:00.000Z","Swimy 『あっちむいて』ミュージックビデオ(Short Ver.)",1278487,6262,179,432
"570","oCGBA8Qp7hM","2016-02-16T09:00:00.000Z","MAN WITH A MISSION 「The World's On Fire」 Special Free Live in Dotonbori River, Osaka",484605,3496,44,196
"571","3kFKD6EeNjs","2016-02-16T04:42:58.000Z","桃月庵白酒 『白酒のキモチ。』第三十二回告知！",859,5,0,0
"572","-8YD2vRONgo","2016-02-12T09:51:41.000Z","吉田兄弟 ましろのおとスペシャルLIVE 2015",7989,55,3,1
"573","XPImxz_L8Cg","2016-02-15T16:00:01.000Z","anderlust 『帰り道』Short Ver.",1575553,6757,158,277
"574","mDX7fxMpTDo","2016-02-09T12:15:26.000Z","ミオヤマザキ 『メンヘラ』",647807,4783,159,257
"575","uAlTDaMQiPE","2016-02-09T12:15:27.000Z","ミオヤマザキ 『私を殺して』",299834,2054,54,65
"576","uBd7RIJTvlM","2016-02-09T12:15:27.000Z","ミオヤマザキ 『私の彼』",249446,1730,39,97
"577","lnul46L2L3M","2016-02-09T12:12:14.000Z","ミオヤマザキ 『ひきこもり』",167195,1049,20,60
"578","MI8HtGhyUGg","2016-02-09T12:11:43.000Z","ミオヤマザキ 『ラインぼっち』",279440,1709,54,112
"579","6qtuPlfn6g8","2016-02-09T12:15:28.000Z","ミオヤマザキ 『ゆうた君の元カノ』",298909,2068,68,194
"580","F29_mvOQJPk","2016-02-09T12:15:28.000Z","ミオヤマザキ 『芸能界』",74890,406,10,13
"581","OaRZL394dCQ","2016-02-09T08:41:43.000Z","DJ和 「フェス、その前に」15秒CM フルドライブver.",17130,38,2,2
"582","sl_nbt-S7Y0","2016-02-09T08:41:40.000Z","DJ和 「フェス、その前に」15秒CM 現状ディストラクションver.",62704,54,1,2
"583","ShmHWnlq7zo","2016-02-10T07:44:35.000Z","『帰ってきたパフォーマンスドール』第40回告知！",1013,1,10,0
"584","eD5MnCswcqA","2016-02-10T06:00:00.000Z","マヤ(CV.水瀬いのり)＆エリカ(CV.伊波杏樹) 『アニメを語レ!～アニメガタリ同好会のテーマ～』",317231,4527,31,519
"585","8uLpzfC1TiQ","2016-02-10T03:00:00.000Z","ЯeaL 『秒速エモーション』Music Video(Short Ver.)",177947,1087,90,76
"586","isUd4sUgm78","2016-02-06T01:00:01.000Z","欅坂46 デビュー日発表告知映像SPOT",276620,1962,65,171
"587","npw5TYuwisg","2016-02-04T03:00:00.000Z","KANA-BOON 「Origin」トレイラー映像",137333,1033,12,141
"588","bhzF3HYAzhc","2016-02-04T03:00:00.000Z","KANA-BOON 『anger in the mind』(Short Ver.)",219728,1829,35,235
"589","YXt-hBwpkUE","2016-02-01T03:00:00.000Z","メロフロート 『ひとつだけ』【駿台予備学校2016年CMソング】",190250,1081,20,36
"590","WLJCV5kwp8k","2016-01-29T03:00:00.000Z","KANA-BOON 「Origin」初回生産限定盤B 特典DVD トレーラー映像",63478,564,13,43
"591","sgJfQ-yoq5w","2016-01-28T03:00:00.000Z","『帰ってきたパフォーマンスドール』第39回告知！",1268,3,7,0
"592","lhrakLBA2qI","2016-01-25T14:00:02.000Z","Saku 『春色ラブソング』(Official Music Video)",201323,1331,28,63
"593","HVJDQZ--mN0","2016-01-22T10:37:55.000Z","BLUE ENCOUNTって？3分でわかるブルエン動画",55072,744,16,40
"594","5q5f-EZqMRg","2016-01-27T03:00:01.000Z","Swimy 『あっちむいて』ティーザー映像",63458,300,20,22
"595","MY894Z33xpA","2016-01-22T09:12:07.000Z","五街道雲助 11 告知動画",887,9,1,0
"596","vASBYWMTgQw","2016-01-22T09:09:37.000Z","石井竜也 30th Anniversary DVD「ARROWS HEAD」DIGEST",6744,41,2,0
"597","XM-RUk1S8Rg","2016-01-21T09:52:54.000Z","桃月庵白酒 『白酒のキモチ。』第三十一回告知！",730,3,4,0
"598","OudT6suW3Zo","2016-01-20T09:00:01.000Z","【暁月凛】『決意の翼』(アニメ『金田一少年の事件簿R(リターンズ)』EDテーマ)(Short Ver.)",43423,184,20,11
"599","R4adW1tddU0","2016-02-03T13:00:00.000Z","JY 『最後のサヨナラ』-Short Ver.-",878527,3063,78,120
"600","vV-WPn2qCJs","2016-01-25T03:00:00.000Z","BURNOUT SYNDROMES 『FLY HIGH!!』 Music Video TVアニメ「ハイキュー!! セカンドシーズン」第2クールオープニング・テーマ",4867362,16235,271,657
"601","MB73dsxWOJM","2016-01-25T03:00:00.000Z","BURNOUT SYNDROMES 『FLY HIGH!!』TV-SPOT TYPE D",3850,42,1,0
"602","9TEAGs3LW10","2016-01-25T03:00:00.000Z","BURNOUT SYNDROMES 『FLY HIGH!!』TV-SPOT TYPE C",5106,65,4,0
"603","JbyQOzRANYs","2016-01-19T15:00:00.000Z","KANA-BOON 『ランアンドラン』",1402273,5976,149,524
"604","-vjTQcQC1_A","2016-01-16T03:00:00.000Z","BURNOUT SYNDROMES 『FLY HIGH!!』TV-SPOT TYPE A",19162,130,1,7
"605","cWRfDNrMoEo","2016-01-16T03:00:00.000Z","BURNOUT SYNDROMES 『FLY HIGH!!』TV-SPOT TYPE B",12606,76,2,1
"606","LuIDf-xMrUU","2016-01-15T09:00:00.000Z","【暁月凛】Only my railgun / fripSide (アニメ『とある科学の超電磁砲』OPテーマ)(カバー)",41106,328,39,25
"607","THHXvYKRhDA","2016-01-20T03:00:00.000Z","黒猫チェルシー 『グッバイ』MV～Short Ver.～",62621,269,15,12
"608","pJCyxIFXwXQ","2016-01-26T03:00:30.000Z","Beat Buddy Boi 「JUICEBOX」Trailer Movie",9866,71,5,0
"609","4tT6iLBHGgM","2016-01-14T03:00:00.000Z","『帰ってきたパフォーマンスドール』第38回告知！",972,5,8,0
"610","b8I_5Wj28kc","2016-01-08T09:00:00.000Z","【暁月凛】緋色の空 / 川田まみ (アニメ『灼眼のシャナ』OPテーマ)(カバー)",32715,143,37,16
"611","hy34_eFNEdQ","2016-01-07T09:00:01.000Z","黒猫チェルシー 『グッバイ』MV ティザー映像～ビンタ連発ver.～",11304,52,2,2
"612","P2T2BJwkjL8","2016-01-07T03:00:00.000Z","MAN WITH A MISSION 『Memories』",4037524,16249,385,739
"613","tM7mcrDHLwM","2016-01-07T02:55:14.000Z","電気グルーヴ 『Missing Beatz』",193386,882,31,41
"614","c_w4iIbbhiY","2016-01-01T03:00:01.000Z","シド 「SID ALL SINGLES BEST」Special Digest",65234,727,12,34
"615","zHvXUvhspeU","2016-01-06T03:00:01.000Z","綾野ましろ 『刹那クロニクル』(from 1st one man live“lycoris”)",15913,122,10,4
"616","KDEN9VPr2R8","2015-12-26T01:00:00.000Z","FLOW LIVE TOUR 2016 「#10」Theaser",6663,55,3,1
"617","fSBb8dfRHf0","2016-01-05T15:00:02.000Z","桃月庵白酒 『白酒のキモチ。』第三十回告知！",1290,6,3,0
"618","8ZE3QVJEW-4","2015-12-27T15:00:00.000Z","KANA-BOON 『ランアンドラン』(Short Ver.)",172448,1626,57,232
"619","3txcZjlPuuo","2016-02-24T03:19:40.000Z","伍代夏子 『花つむぎ』",44338,37,25,0
"620","awVXW8ClK5I","2015-12-25T05:46:32.000Z","桃月庵白酒 『白酒のキモチ。』第二十九回告知！",953,5,4,0
"621","oUcU5qeV-o0","2015-12-28T01:40:36.000Z","欅坂46 けやき坂46（ひらがなけやき） オーディションCM",153555,723,53,78
"622","f8X1DJqNqrM","2015-12-25T03:00:00.000Z","『帰ってきたパフォーマンスドール』第37回告知！",1092,3,5,0
"623","9ZagN3xcaPQ","2015-12-25T03:00:02.000Z","新妻聖子 『GOLD』",155123,582,54,49
"624","eB9VP-pw8UA","2015-12-21T03:00:01.000Z","綾野ましろ 『春想の街』",36659,215,19,8
"625","kU3Ob40eNlc","2015-12-24T03:00:00.000Z","FLOW 『Steppin'out』(Music Video Short Ver.)",689954,1958,59,85
"626","JPAcqE9E5CY","2015-12-21T09:00:00.000Z","L'Arc～en～Ciel 『Wings Flap』CM -ラル代官様 Long Ver.-",132631,816,27,26
"627","Xr-_B8yn-SY","2015-12-21T09:00:01.000Z","L'Arc～en～Ciel 『Wings Flap』CM -ラル代官様 Short Ver.-",43738,273,16,5
"628","dnSkofmZlOQ","2015-12-15T09:00:03.000Z","郷ひろみ 「Hiromi Go Concert Tour 2015 THE GOLD」ダイジェスト",85487,246,14,6
"629","VKfGgT1K_CQ","2015-12-15T03:00:00.000Z","EGOIST JAPANTOUR 2015 FINAL「re*velatory -re*virth-」Interlude-0.5",19825,276,7,7
